app_id,age,monthly_income,credit_history_length,credit_score,num_credit_lines,loan_amount,interest_rate,loan_purpose,employment_status,years_at_job,annual_income,dti_ratio,has_cosigner,previous_defaults,loan_grade,loan_approved
PL03002,24,12100.01,0,744,14,28305.18,10.72,Other,Employed,7.6,145200.12,0.817,No,0,B,0
PL03003,49,2918.8,30,673,6,18961.0,11.84,Debt Consolidation,Self-Employed,11.7,35025.600000000006,0.092,No,0,C,1
PL03004,34,10332.75,16,638,17,10604.91,13.87,Education,Employed,7.1,123993.0,0.705,Yes,0,D,0
PL03005,23,21006.98,5,619,9,13176.61,14.82,Education,Employed,14.8,252083.76,0.534,Yes,0,D,1
PL03006,44,18134.48,27,673,14,11878.52,15.52,Debt Consolidation,Employed,6.4,217613.76,0.242,No,0,C,1
PL03007,57,12564.9,30,739,4,27891.95,10.46,Other,Self-Employed,4.9,150778.8,0.493,No,0,B,1
PL03008,36,3267.34,12,681,10,45401.87,7.76,Home Improvement,Self-Employed,2.6,39208.08,0.83,No,0,C,0
PL03009,24,11818.58,2,660,7,45723.6,13.82,Home Improvement,Employed,20.1,141822.96,0.445,No,0,C,0
PL03010,44,12787.57,23,731,20,3683.43,8.46,Other,Self-Employed,13.1,153450.84,0.122,Yes,0,B,1
PL03011,54,23356.78,30,800,7,4915.07,6.39,Education,Employed,0.7,280281.36,0.041,No,0,A,1
PL03012,50,16744.98,30,749,5,13010.83,11.89,Debt Consolidation,Employed,6.4,200939.76,0.778,No,0,B,1
PL03013,38,9168.02,20,628,14,13497.91,12.4,Home Improvement,Self-Employed,0.0,110016.24,0.33,No,0,D,1
PL03014,39,14082.32,28,697,14,5649.57,9.5,Debt Consolidation,Employed,30.0,168987.84,0.931,No,0,C,0
PL03015,51,3519.27,30,617,4,20034.7,12.27,Debt Consolidation,Employed,11.5,42231.24,0.617,Yes,0,D,0
PL03016,39,24369.07,18,740,12,29798.54,9.23,Education,Retired,0.0,292428.83999999997,0.436,No,0,B,1
PL03017,69,10281.38,28,745,13,29329.95,6.39,Other,Employed,0.0,123376.56,0.564,No,0,B,1
PL03018,66,12990.95,30,820,10,27628.05,5.0,Debt Consolidation,Employed,0.0,155891.40000000002,0.457,No,0,A,1
PL03019,39,10171.53,15,603,19,17594.92,15.77,Home Improvement,Retired,12.3,122058.36000000002,0.906,No,0,D,0
PL03020,42,17697.77,16,736,20,35616.33,10.81,Education,Employed,0.0,212373.24,0.458,Yes,0,B,1
PL03021,44,17231.34,21,788,11,41497.71,6.0,Debt Consolidation,Employed,0.0,206776.08000000002,0.104,Yes,0,A,1
PL03022,65,18452.41,30,800,19,17967.44,7.99,Home Improvement,Employed,8.0,221428.91999999998,0.597,No,0,A,1
PL03023,32,8167.29,14,686,0,5191.23,12.68,Other,Employed,9.3,98007.48,0.623,No,0,C,1
PL03024,50,9260.38,21,715,2,15520.18,12.22,Debt Consolidation,Employed,5.6,111124.56,0.765,No,0,C,0
PL03025,58,4880.78,30,745,7,7731.06,7.69,Debt Consolidation,Employed,6.7,58569.36,0.933,Yes,2,B,0
PL03026,51,17076.73,30,673,11,23900.58,17.01,Debt Consolidation,Employed,0.0,204920.76,0.443,Yes,1,C,1
PL03027,56,2915.33,30,597,14,8640.82,14.22,Home Improvement,Self-Employed,13.6,34983.96,0.352,No,0,D,0
PL03028,39,15746.69,21,696,2,23679.39,10.75,Debt Consolidation,Employed,0.0,188960.28,0.491,No,1,C,1
PL03029,68,22003.01,30,677,7,11829.14,13.89,Debt Consolidation,Employed,8.7,264036.12,0.9,No,0,C,0
PL03030,65,22489.14,30,843,18,37197.82,5.55,Medical,Self-Employed,24.2,269869.68,0.98,No,0,A,1
PL03031,56,12327.87,30,774,19,2350.84,10.15,Education,Self-Employed,7.1,147934.44,0.971,No,0,B,1
PL03032,50,12563.98,30,681,5,28182.57,12.06,Debt Consolidation,Employed,0.0,150767.76,0.23,Yes,2,C,0
PL03033,69,3770.29,30,678,17,9304.93,10.36,Home Improvement,Employed,9.1,45243.479999999996,0.497,No,0,C,1
PL03034,53,17427.6,21,729,10,1048.6,7.45,Other,Employed,7.5,209131.19999999998,0.259,No,0,B,1
PL03035,38,20888.97,15,723,11,43590.8,14.33,Other,Employed,11.5,250667.64,0.368,No,0,B,1
PL03036,69,7627.07,30,722,1,33904.86,10.21,Debt Consolidation,Employed,11.3,91524.84,0.032,No,0,B,1
PL03037,48,11689.92,18,722,4,5848.2,10.48,Other,Employed,17.7,140279.04,0.161,Yes,0,B,1
PL03038,67,21293.3,30,771,3,33539.55,12.19,Medical,Employed,6.0,255519.59999999998,0.397,No,0,B,1
PL03039,31,22173.77,12,760,8,30970.72,8.11,Debt Consolidation,Unemployed,0.0,266085.24,0.365,No,0,B,1
PL03040,65,7593.14,30,730,12,24194.48,10.5,Medical,Self-Employed,3.5,91117.68000000001,0.279,Yes,0,B,1
PL03041,53,14663.12,30,688,12,21543.65,10.3,Debt Consolidation,Employed,4.7,175957.44,0.23,No,0,C,1
PL03042,37,6427.34,13,712,14,44466.42,8.65,Medical,Employed,12.3,77128.08,0.749,No,0,C,1
PL03043,26,4343.21,2,545,1,13012.25,22.64,Medical,Self-Employed,0.0,52118.520000000004,0.295,Yes,0,E,0
PL03044,24,22955.77,13,698,12,20517.19,15.72,Home Improvement,Self-Employed,2.4,275469.24,0.707,No,0,C,0
PL03045,40,20871.67,17,772,6,17126.66,10.59,Debt Consolidation,Unemployed,0.0,250460.03999999998,0.369,No,0,B,1
PL03046,68,19480.8,30,737,16,38788.85,12.11,Medical,Employed,19.6,233769.59999999998,0.802,No,2,B,0
PL03047,67,3121.63,30,705,7,45906.8,13.1,Debt Consolidation,Employed,2.9,37459.56,0.167,No,1,C,1
PL03048,47,21405.76,16,768,17,42639.3,7.25,Other,Retired,12.8,256869.12,0.158,No,0,B,1
PL03049,35,12075.01,3,627,14,40087.49,15.72,Medical,Employed,8.3,144900.12,0.68,No,0,D,0
PL03050,26,9875.09,2,637,14,49352.71,13.67,Debt Consolidation,Self-Employed,14.0,118501.08,0.915,No,0,D,0
PL03051,67,14568.96,30,739,4,35160.08,5.0,Debt Consolidation,Employed,10.5,174827.52,0.143,Yes,0,B,1
PL03052,34,4101.12,16,600,1,37801.64,18.6,Medical,Self-Employed,10.2,49213.44,0.074,No,0,D,1
PL03053,31,19402.87,14,814,15,49157.32,7.75,Education,Employed,30.0,232834.44,0.935,No,0,A,1
PL03054,59,15396.01,30,696,4,1342.55,9.37,Medical,Employed,30.0,184752.12,0.117,No,1,C,1
PL03055,29,6291.57,16,679,5,32068.37,12.05,Debt Consolidation,Employed,7.9,75498.84,0.25,No,0,C,1
PL03056,46,6329.34,20,644,11,37209.61,16.47,Medical,Unemployed,0.0,75952.08,0.929,No,0,D,0
PL03057,36,6237.72,16,588,4,45973.53,17.17,Debt Consolidation,Employed,11.9,74852.64,0.803,Yes,0,D,0
PL03058,25,3311.05,3,611,19,44308.37,12.47,Education,Employed,14.8,39732.600000000006,0.343,No,0,D,1
PL03059,30,15519.36,8,710,7,42256.07,8.94,Other,Employed,20.6,186232.32,0.955,No,0,C,0
PL03060,70,21328.01,30,832,10,47343.77,9.53,Medical,Retired,0.0,255936.12,0.568,No,1,A,1
PL03061,23,2402.46,0,676,13,27331.58,13.04,Debt Consolidation,Employed,6.7,28829.52,0.072,No,0,C,1
PL03062,33,3127.11,5,768,16,1339.08,10.84,Other,Employed,5.9,37525.32,0.703,No,0,B,1
PL03063,63,15173.72,30,754,9,1541.67,13.04,Debt Consolidation,Employed,3.5,182084.63999999998,0.537,No,0,B,1
PL03064,69,20848.4,30,749,1,27687.31,8.67,Medical,Employed,0.0,250180.80000000002,0.573,Yes,0,B,1
PL03065,50,9514.99,30,710,2,22328.34,12.07,Education,Employed,8.2,114179.88,0.994,No,0,C,0
PL03066,65,10041.13,30,706,12,23111.01,7.61,Debt Consolidation,Employed,15.6,120493.56,0.153,No,0,C,1
PL03067,26,15715.97,2,716,16,20619.83,9.88,Debt Consolidation,Self-Employed,0.0,188591.63999999998,0.657,No,0,C,1
PL03068,37,8306.9,10,590,2,45968.56,17.97,Debt Consolidation,Employed,10.7,99682.79999999999,0.459,Yes,0,D,0
PL03069,65,2611.99,30,801,9,18599.35,6.84,Home Improvement,Employed,13.4,31343.879999999997,0.272,No,0,A,1
PL03070,39,18910.26,12,755,7,42955.12,10.22,Home Improvement,Self-Employed,23.1,226923.12,0.694,No,0,B,1
PL03071,62,16389.95,30,661,3,45240.37,15.45,Education,Retired,15.1,196679.40000000002,0.668,No,3,C,0
PL03072,55,15357.39,30,691,12,25475.59,13.35,Debt Consolidation,Self-Employed,9.3,184288.68,0.856,No,0,C,0
PL03073,66,19058.73,30,808,6,22899.96,7.57,Home Improvement,Employed,12.5,228704.76,0.879,No,0,A,1
PL03074,46,17530.31,26,778,6,38290.01,8.65,Education,Employed,16.1,210363.72000000003,0.562,Yes,0,B,1
PL03075,25,6735.29,2,560,15,35690.6,17.05,Education,Employed,11.0,80823.48,0.326,No,0,D,0
PL03076,49,10107.06,29,724,4,17098.22,8.88,Education,Employed,16.3,121284.72,0.53,No,0,B,1
PL03077,57,4900.53,30,581,16,6024.86,19.94,Debt Consolidation,Employed,7.3,58806.36,0.359,No,0,D,0
PL03078,40,4986.71,27,640,9,13977.77,16.13,Education,Retired,19.6,59840.520000000004,0.277,No,1,D,1
PL03079,69,17552.5,30,821,3,7420.4,5.0,Medical,Employed,5.9,210630.0,0.552,No,1,A,1
PL03080,41,21747.8,19,703,13,15441.88,11.81,Education,Employed,4.5,260973.59999999998,0.658,No,0,C,1
PL03081,30,24142.85,0,645,4,13829.26,11.53,Home Improvement,Employed,6.3,289714.19999999995,0.591,No,0,D,1
PL03082,25,16451.98,3,679,1,32247.86,11.82,Debt Consolidation,Employed,2.2,197423.76,0.954,No,0,C,0
PL03083,56,6234.33,30,652,13,47770.31,15.07,Education,Employed,16.0,74811.95999999999,0.299,No,0,C,1
PL03084,26,4429.96,0,645,17,34601.44,14.84,Debt Consolidation,Employed,0.0,53159.520000000004,0.372,No,0,D,1
PL03085,46,20695.57,21,691,10,46405.82,12.46,Home Improvement,Employed,6.5,248346.84,0.668,No,0,C,1
PL03086,24,15311.4,6,625,15,39422.48,13.46,Debt Consolidation,Employed,12.6,183736.8,0.6,No,0,D,0
PL03087,59,16220.56,30,638,17,36666.0,12.46,Debt Consolidation,Retired,10.1,194646.72,0.002,No,0,D,1
PL03088,59,19973.63,30,766,15,21289.04,10.72,Home Improvement,Employed,9.7,239683.56,0.312,Yes,1,B,1
PL03089,70,18175.38,30,762,20,16914.93,12.39,Debt Consolidation,Self-Employed,8.9,218104.56,0.254,No,0,B,1
PL03090,55,21192.54,30,696,3,42467.59,13.1,Medical,Employed,11.3,254310.48,0.84,No,0,C,1
PL03091,21,3292.92,0,608,0,45364.27,15.66,Other,Retired,2.0,39515.04,0.866,No,0,D,0
PL03092,44,19192.97,24,775,13,23142.24,10.86,Education,Employed,6.2,230315.64,0.284,No,0,B,1
PL03093,56,21569.61,30,749,11,1444.09,7.91,Debt Consolidation,Retired,7.9,258835.32,0.102,No,0,B,1
PL03094,26,8581.11,8,648,9,39834.02,16.29,Debt Consolidation,Employed,13.6,102973.32,0.205,No,0,D,1
PL03095,61,16730.29,30,759,18,14968.37,7.94,Home Improvement,Employed,17.5,200763.48,0.177,No,0,B,1
PL03096,66,9225.73,30,657,3,1484.51,12.68,Debt Consolidation,Employed,8.9,110708.76,0.237,No,0,C,1
PL03097,64,24033.33,30,850,19,40444.44,5.0,Medical,Employed,15.9,288399.96,0.235,Yes,0,A,1
PL03098,51,2768.74,30,632,20,26353.3,14.71,Home Improvement,Employed,10.7,33224.88,0.48,No,0,D,0
PL03099,40,15335.24,23,729,2,34575.33,12.33,Education,Retired,9.4,184022.88,0.32,No,0,B,1
PL03100,44,5829.58,8,695,3,45819.8,9.44,Home Improvement,Employed,16.3,69954.95999999999,0.56,Yes,0,C,1
PL03101,45,18381.06,18,714,14,27517.52,9.97,Debt Consolidation,Employed,0.0,220572.72000000003,0.344,No,0,C,1
PL03102,56,6045.48,30,712,10,25656.51,11.69,Education,Employed,13.5,72545.76,0.815,No,0,C,1
PL03103,41,7413.82,20,671,15,15242.44,14.25,Medical,Employed,4.5,88965.84,0.951,No,0,C,0
PL03104,50,13370.53,23,635,3,15954.5,11.36,Debt Consolidation,Employed,18.3,160446.36000000002,0.404,No,0,D,1
PL03105,44,23041.2,19,726,5,40030.56,9.06,Debt Consolidation,Employed,4.7,276494.4,0.049,No,0,B,1
PL03106,64,6869.43,30,671,7,23002.43,9.64,Medical,Self-Employed,7.5,82433.16,0.24,Yes,0,C,1
PL03107,62,5317.52,30,667,12,9012.78,11.92,Medical,Employed,0.0,63810.240000000005,0.102,No,0,C,1
PL03108,50,19456.47,30,672,19,5631.91,12.22,Education,Retired,12.9,233477.64,0.345,No,0,C,1
PL03109,42,13514.25,25,747,3,24173.09,10.69,Home Improvement,Employed,6.7,162171.0,0.645,No,1,B,0
PL03110,48,22971.06,30,830,4,23782.8,5.0,Education,Retired,5.7,275652.72000000003,0.519,Yes,0,A,1
PL03111,27,5372.13,10,669,9,33019.46,14.53,Home Improvement,Employed,10.2,64465.56,0.243,No,0,C,1
PL03112,55,16856.34,30,797,4,24082.31,6.39,Medical,Self-Employed,0.0,202276.08000000002,0.767,No,0,A,1
PL03113,48,7356.22,30,655,11,8030.31,13.18,Debt Consolidation,Employed,4.5,88274.64,0.131,No,0,C,1
PL03114,34,5605.49,14,604,0,25882.34,18.12,Debt Consolidation,Employed,8.5,67265.88,0.228,Yes,0,D,1
PL03115,30,17718.88,8,649,9,45432.68,16.83,Medical,Employed,21.7,212626.56,0.676,No,0,D,0
PL03116,36,15654.75,20,722,4,8812.63,9.51,Home Improvement,Employed,11.5,187857.0,0.197,No,0,B,1
PL03117,36,19361.03,22,720,18,34797.98,9.59,Debt Consolidation,Employed,13.2,232332.36,0.679,No,0,C,0
PL03118,51,9117.64,27,683,18,30099.1,11.88,Education,Employed,10.5,109411.68,0.977,No,0,C,0
PL03119,62,12303.35,30,790,19,37680.7,6.39,Debt Consolidation,Employed,30.0,147640.2,0.831,Yes,0,A,1
PL03120,45,11325.85,24,706,11,8379.41,8.68,Debt Consolidation,Self-Employed,17.2,135910.2,0.16,No,0,C,1
PL03121,33,24634.06,16,687,15,47138.66,12.35,Medical,Unemployed,0.0,295608.72000000003,0.52,Yes,0,C,1
PL03122,26,8721.73,8,601,4,31427.35,15.0,Debt Consolidation,Employed,11.8,104660.76,0.422,Yes,0,D,0
PL03123,64,8780.8,30,746,16,42506.49,9.92,Medical,Employed,18.7,105369.59999999999,0.992,Yes,0,B,1
PL03124,29,10154.61,17,700,13,13083.73,15.24,Other,Employed,0.0,121855.32,0.964,Yes,0,C,0
PL03125,65,14985.66,30,772,11,37231.23,8.33,Other,Self-Employed,10.8,179827.91999999998,0.127,No,0,B,1
PL03126,56,7803.42,30,785,12,39270.5,6.44,Debt Consolidation,Retired,5.7,93641.04000000001,0.909,No,0,A,1
PL03127,63,23051.67,30,850,20,20474.33,5.0,Medical,Unemployed,0.0,276620.04,0.193,No,1,A,1
PL03128,40,8110.77,30,682,13,19813.72,12.89,Other,Retired,20.7,97329.24,0.319,No,0,C,1
PL03129,38,22603.76,18,687,4,33232.02,12.08,Debt Consolidation,Retired,4.7,271245.12,0.353,No,0,C,1
PL03130,63,4379.93,30,622,4,5576.98,14.24,Education,Unemployed,0.0,52559.16,0.287,Yes,0,D,0
PL03131,41,17100.94,24,688,17,37045.58,9.05,Other,Employed,2.8,205211.27999999997,0.853,No,0,C,1
PL03132,24,22860.67,6,739,13,3101.45,11.31,Debt Consolidation,Retired,1.3,274328.04,0.33,No,1,B,1
PL03133,70,5881.24,30,800,17,10338.92,5.49,Other,Self-Employed,5.6,70574.88,0.817,No,0,A,1
PL03134,53,24271.52,30,788,19,33543.04,10.74,Education,Employed,5.2,291258.24,0.994,No,0,A,0
PL03135,47,12416.32,21,754,0,5817.86,8.63,Debt Consolidation,Employed,0.5,148995.84,0.841,No,0,B,1
PL03136,27,23751.45,3,700,6,48620.26,10.79,Education,Employed,9.8,285017.4,0.346,No,1,C,1
PL03137,26,17566.86,0,710,16,43551.41,10.42,Debt Consolidation,Self-Employed,0.0,210802.32,0.711,Yes,0,C,0
PL03138,35,8936.5,7,695,2,31688.81,12.35,Debt Consolidation,Employed,10.8,107238.0,0.534,No,0,C,1
PL03139,38,6330.96,26,548,9,41133.82,16.99,Education,Employed,17.8,75971.52,0.787,Yes,0,E,0
PL03140,52,8985.91,30,668,6,44491.42,11.92,Education,Self-Employed,5.8,107830.92,0.153,No,0,C,1
PL03141,31,4139.4,10,670,11,13714.31,14.43,Education,Employed,12.8,49672.799999999996,0.638,No,0,C,0
PL03142,40,5308.96,27,660,14,42621.17,11.6,Debt Consolidation,Self-Employed,8.0,63707.520000000004,0.774,No,1,C,0
PL03143,44,4407.19,22,590,20,10544.9,17.91,Home Improvement,Self-Employed,28.8,52886.28,0.761,No,0,D,0
PL03144,35,11727.7,12,547,15,21253.77,20.43,Education,Unemployed,0.0,140732.40000000002,0.964,No,0,E,0
PL03145,68,20298.3,30,759,7,28354.72,10.47,Home Improvement,Employed,3.1,243579.59999999998,0.058,Yes,0,B,1
PL03146,27,5251.82,5,616,5,35980.66,16.1,Home Improvement,Retired,20.3,63021.84,0.346,Yes,0,D,1
PL03147,41,4997.37,18,602,3,2476.92,12.66,Debt Consolidation,Employed,29.3,59968.44,0.477,No,0,D,0
PL03148,62,16798.87,30,755,10,15234.96,6.9,Debt Consolidation,Employed,8.3,201586.44,0.31,No,0,B,1
PL03149,46,6535.21,25,689,16,30817.44,9.61,Other,Employed,13.9,78422.52,0.31,No,0,C,1
PL03150,64,4245.03,30,722,1,18511.07,10.06,Home Improvement,Employed,18.1,50940.36,0.176,No,0,B,1
PL03151,34,5837.52,18,519,5,38976.23,20.11,Debt Consolidation,Unemployed,0.0,70050.24,0.813,No,0,E,0
PL03152,57,23245.82,30,704,3,32930.96,9.25,Medical,Employed,0.0,278949.83999999997,0.908,No,1,C,0
PL03153,41,20893.84,15,711,2,12485.67,10.97,Debt Consolidation,Retired,11.3,250726.08000000002,0.082,No,0,C,1
PL03154,38,10143.48,10,695,6,8150.52,13.41,Debt Consolidation,Employed,3.4,121721.76,0.155,No,0,C,1
PL03155,25,17083.88,4,699,6,31823.3,9.87,Education,Employed,8.3,205006.56,0.228,No,1,C,1
PL03156,23,14357.34,1,681,15,23072.9,11.04,Debt Consolidation,Employed,18.2,172288.08000000002,0.509,Yes,0,C,1
PL03157,43,17573.86,22,694,1,9278.9,14.45,Other,Employed,14.5,210886.32,0.791,Yes,0,C,0
PL03158,46,17701.44,24,704,7,16992.34,9.78,Home Improvement,Unemployed,0.0,212417.27999999997,0.071,No,0,C,1
PL03159,57,16460.88,30,699,14,15849.29,12.55,Medical,Self-Employed,9.0,197530.56,0.637,No,0,C,0
PL03160,44,8120.33,16,707,15,6298.47,13.98,Debt Consolidation,Employed,4.8,97443.95999999999,0.149,No,0,C,1
PL03161,69,2897.15,30,646,0,27798.54,11.91,Debt Consolidation,Self-Employed,4.3,34765.8,0.971,No,0,D,0
PL03162,39,12478.04,19,722,9,38418.78,8.6,Debt Consolidation,Employed,23.9,149736.48,0.899,No,0,B,0
PL03163,45,22492.4,22,752,6,29197.88,8.99,Education,Employed,28.0,269908.80000000005,0.95,No,0,B,1
PL03164,41,15098.44,21,695,15,41488.28,12.18,Debt Consolidation,Employed,18.6,181181.28,0.106,No,1,C,1
PL03165,32,21144.99,13,676,9,7250.86,11.63,Education,Employed,7.8,253739.88,0.488,No,0,C,1
PL03166,61,24807.36,30,718,11,22344.98,14.94,Education,Unemployed,0.0,297688.32,0.165,No,0,C,1
PL03167,53,5763.17,24,642,16,30861.34,15.53,Other,Employed,30.0,69158.04000000001,0.6,No,0,D,0
PL03168,70,17910.89,30,753,12,34124.08,7.8,Other,Employed,13.6,214930.68,0.233,Yes,1,B,1
PL03169,24,17508.75,5,557,11,35093.53,15.59,Education,Employed,13.5,210105.0,0.771,Yes,0,D,0
PL03170,62,24538.98,30,776,14,36719.31,8.24,Medical,Employed,5.2,294467.76,0.644,No,0,B,1
PL03171,27,24668.82,16,763,13,32920.06,9.83,Debt Consolidation,Employed,15.5,296025.83999999997,0.572,Yes,2,B,1
PL03172,42,17793.61,25,741,18,5617.18,13.64,Debt Consolidation,Employed,8.3,213523.32,0.825,No,0,B,1
PL03173,53,7603.14,30,659,18,35069.98,13.83,Other,Self-Employed,1.6,91237.68000000001,0.5,No,2,C,0
PL03174,37,20366.78,11,718,13,36514.35,10.51,Medical,Employed,7.3,244401.36,0.27,No,0,C,1
PL03175,44,4461.67,20,622,17,49680.52,13.41,Debt Consolidation,Employed,13.2,53540.04,0.621,No,3,D,0
PL03176,54,19956.08,30,755,4,34974.76,10.06,Education,Employed,22.3,239472.96000000002,0.957,No,0,B,1
PL03177,48,22934.51,30,827,19,34654.69,8.08,Other,Employed,0.0,275214.12,0.601,No,0,A,1
PL03178,63,10805.17,30,768,5,26225.85,5.15,Debt Consolidation,Retired,0.1,129662.04000000001,0.63,No,0,B,1
PL03179,61,16504.61,30,770,17,43528.22,8.79,Debt Consolidation,Employed,6.6,198055.32,0.935,No,0,B,1
PL03180,59,11893.28,30,692,13,49844.9,10.14,Other,Employed,2.5,142719.36000000002,0.515,Yes,0,C,1
PL03181,42,12068.6,25,721,3,39173.2,8.15,Education,Employed,10.0,144823.2,0.996,No,0,B,0
PL03182,69,9138.53,30,639,0,31012.52,17.98,Education,Unemployed,0.0,109662.36000000002,0.16,No,0,D,1
PL03183,37,19528.98,18,699,12,4868.79,13.64,Debt Consolidation,Retired,11.0,234347.76,0.537,No,0,C,1
PL03184,54,23532.06,30,794,10,36610.22,6.33,Home Improvement,Employed,11.3,282384.72000000003,0.213,Yes,0,A,1
PL03185,26,23637.27,13,747,2,35719.52,9.36,Home Improvement,Employed,0.0,283647.24,0.453,No,0,B,1
PL03186,66,6019.97,30,735,16,39002.84,9.59,Education,Employed,8.3,72239.64,0.171,No,0,B,1
PL03187,26,22119.1,3,717,17,7103.21,8.79,Debt Consolidation,Self-Employed,3.6,265429.19999999995,0.223,No,0,C,1
PL03188,54,18960.92,28,733,9,33032.89,9.24,Education,Employed,19.1,227531.03999999998,0.211,No,0,B,1
PL03189,21,7815.26,1,647,15,15490.47,15.8,Debt Consolidation,Employed,4.6,93783.12,0.32,No,0,D,1
PL03190,30,3547.55,0,570,20,38253.29,16.6,Debt Consolidation,Employed,6.0,42570.600000000006,0.135,No,1,D,0
PL03191,41,8163.94,19,620,12,12778.32,16.38,Debt Consolidation,Employed,2.7,97967.28,0.809,No,0,D,0
PL03192,25,22980.79,2,707,19,34514.96,10.38,Debt Consolidation,Employed,9.8,275769.48,0.221,No,1,C,1
PL03193,22,16563.11,0,675,11,15454.65,10.59,Other,Employed,8.8,198757.32,0.417,No,1,C,1
PL03194,42,18584.26,16,625,3,1440.72,17.62,Debt Consolidation,Employed,21.9,223011.12,0.016,No,0,D,1
PL03195,68,7914.5,30,738,7,32034.54,5.83,Education,Employed,9.8,94974.0,0.105,No,0,B,1
PL03196,22,18545.93,2,715,11,6550.19,14.71,Debt Consolidation,Employed,20.8,222551.16,0.896,No,0,C,0
PL03197,30,2646.79,9,609,18,33305.28,17.95,Medical,Employed,22.3,31761.48,0.837,Yes,0,D,0
PL03198,54,10632.39,30,819,14,46354.86,6.77,Debt Consolidation,Employed,7.2,127588.68,0.841,No,0,A,1
PL03199,36,16415.33,15,659,15,48493.05,12.79,Education,Retired,8.6,196983.96000000002,0.411,No,0,C,1
PL03200,68,5360.22,30,684,11,12560.23,11.81,Home Improvement,Employed,5.4,64322.64,0.142,No,0,C,1
PL03201,59,20929.08,30,742,19,40653.41,10.31,Other,Employed,0.2,251148.96000000002,0.108,No,0,B,1
PL03202,42,7405.72,13,657,17,18324.11,14.14,Medical,Self-Employed,28.9,88868.64,0.606,Yes,0,C,0
PL03203,32,17002.47,19,672,11,45122.4,11.17,Debt Consolidation,Employed,5.5,204029.64,0.828,No,0,C,0
PL03204,44,11319.53,24,614,15,39586.99,15.86,Debt Consolidation,Employed,2.8,135834.36000000002,0.9,Yes,0,D,0
PL03205,67,15709.0,30,725,19,4622.16,11.2,Medical,Employed,1.5,188508.0,0.289,No,1,B,1
PL03206,60,4471.36,30,677,10,20949.71,12.26,Debt Consolidation,Employed,5.0,53656.31999999999,0.321,No,0,C,1
PL03207,58,2388.99,30,729,19,17528.57,14.98,Education,Employed,7.6,28667.879999999997,0.101,No,0,B,1
PL03208,30,22919.98,8,824,13,39473.87,5.91,Other,Employed,19.9,275039.76,0.774,Yes,1,A,1
PL03209,55,8201.49,30,757,1,21104.0,5.7,Home Improvement,Self-Employed,24.5,98417.88,0.276,No,0,B,1
PL03210,69,20852.57,30,743,12,34544.83,7.84,Home Improvement,Self-Employed,0.0,250230.84,0.481,No,0,B,1
PL03211,52,24985.06,26,734,13,30519.33,11.68,Home Improvement,Employed,22.7,299820.72000000003,0.929,No,2,B,0
PL03212,27,6862.92,10,620,5,48806.3,14.01,Medical,Self-Employed,23.4,82355.04000000001,0.752,No,0,D,0
PL03213,41,8098.93,24,751,11,46951.46,7.51,Medical,Employed,5.0,97187.16,0.053,No,0,B,1
PL03214,40,17245.78,19,697,6,21957.28,14.75,Debt Consolidation,Employed,2.7,206949.36,0.008,No,0,C,1
PL03215,46,24205.32,28,686,3,36455.33,12.79,Other,Employed,14.2,290463.83999999997,0.787,No,1,C,0
PL03216,24,23063.73,2,678,6,41643.54,11.62,Debt Consolidation,Employed,4.9,276764.76,0.553,Yes,0,C,1
PL03217,66,13566.14,30,777,12,45045.4,5.0,Education,Employed,22.0,162793.68,0.72,No,0,B,1
PL03218,42,20287.54,26,759,10,4338.58,10.38,Debt Consolidation,Employed,13.9,243450.48,0.157,No,1,B,1
PL03219,35,5122.15,17,625,7,15801.86,15.26,Debt Consolidation,Employed,4.0,61465.799999999996,0.872,No,0,D,0
PL03220,60,24481.08,30,816,18,16691.27,9.15,Education,Self-Employed,12.3,293772.96,0.773,No,2,A,1
PL03221,41,24180.12,26,629,1,22287.85,12.86,Debt Consolidation,Employed,10.6,290161.44,0.891,No,0,D,1
PL03222,35,5765.77,2,644,20,9293.97,13.62,Education,Employed,0.0,69189.24,0.341,Yes,0,D,1
PL03223,42,8886.73,30,711,17,25314.09,11.92,Education,Employed,2.1,106640.76,0.276,No,0,C,1
PL03224,48,4303.56,18,615,20,33497.5,18.19,Education,Employed,4.7,51642.72,0.152,No,0,D,1
PL03225,34,8249.5,9,607,9,25370.83,16.56,Debt Consolidation,Self-Employed,13.0,98994.0,0.93,No,0,D,0
PL03226,47,20766.98,25,644,5,33623.86,12.95,Education,Unemployed,0.0,249203.76,0.177,No,0,D,1
PL03227,61,10701.26,30,795,3,4255.64,10.1,Home Improvement,Self-Employed,19.7,128415.12,0.119,No,0,A,1
PL03228,60,4033.13,30,644,18,43923.38,13.74,Debt Consolidation,Retired,4.4,48397.56,0.193,No,0,D,1
PL03229,48,9871.19,21,697,13,47014.39,12.31,Education,Employed,0.0,118454.28,0.771,No,2,C,0
PL03230,46,24571.82,26,785,13,31277.46,9.46,Education,Employed,3.2,294861.83999999997,0.89,Yes,0,A,1
PL03231,69,16482.72,30,836,17,44188.16,8.76,Home Improvement,Employed,4.4,197792.64,0.811,Yes,0,A,1
PL03232,22,11571.7,2,634,16,7440.85,15.56,Medical,Unemployed,0.0,138860.40000000002,0.563,No,0,D,0
PL03233,45,5830.39,23,632,17,40075.0,20.08,Debt Consolidation,Employed,9.8,69964.68000000001,0.994,No,0,D,0
